BEGIN	CurveValue	DetReflec
Zeit	km^-1	
7211.199755	34.699878	0.230311
7213.599755	34.701678	0.232241
7215.992755	34.719843	0.234116
7218.420755	34.833953	0.235993
7220.800755	35.191399	0.237757
7223.176755	35.452191	0.239341
7225.572755	35.588018	0.240799
7227.971755	35.511896	0.242286
7230.362755	35.509031	0.24357
7232.758755	35.440962	0.244991
7235.153755	35.364654	0.246102
7237.549755	35.319104	0.247041
7239.944755	35.278497	0.248027
7242.340755	35.179161	0.248799
7244.735755	35.13116	0.249344
7247.147755	35.06047	0.249895
7249.526755	34.959706	0.250193
7251.921755	34.876225	0.250178
7254.317755	34.809636	0.250289
7256.712755	34.41433	0.250121
7259.107755	34.157178	0.249637
7261.503755	34.066491	0.249322
7263.899755	34.032723	0.24872
7266.300755	33.992899	0.247859
7268.698755	33.94702	0.246992
7271.098755	33.878995	0.245878
7273.489755	33.811873	0.244609
7275.883755	33.745653	0.243272
7278.300755	33.651213	0.241871
7280.666755	33.577693	0.240381
7283.061755	33.560687	0.238932
7285.457755	33.607859	0.237381
7287.852755	33.597827	0.235436
7290.248755	33.661641	0.233843
7292.645755	33.879215	0.231876
7295.038755	33.942357	0.229709
7297.434755	33.864661	0.227887
7299.829755	33.939569	0.225687
7302.224755	33.953043	0.223748
7304.620755	33.921397	0.221857
7307.015755	33.866156	0.219859
7309.411755	33.760039	0.217927
7311.806755	33.630792	0.216225
7314.201755	33.740228	0.214328
7316.599755	33.782312	0.212515
7318.999755	33.674463	0.21112
7321.394755	33.578983	0.209408
7323.799755	33.686964	0.2078
7326.191755	33.815423	0.206773
7328.573755	33.64475	0.205632
7330.969755	33.488549	0.204562
7333.369755	33.275677	0.203822
7335.759755	33.018852	0.203085
7338.155755	33.152963	0.202345
7340.550755	33.264993	0.20215
7342.945755	33.316856	0.201826
7345.341755	33.344367	0.201797
7347.736755	33.343797	0.202011
7350.131755	33.297862	0.202238
7352.527755	33.357593	0.202584
7354.922755	33.523963	0.203278
7357.330755	33.609193	0.204027
7359.713755	33.561829	0.205109
7362.108755	33.232605	0.206094
7364.503755	33.201568	0.207189
7366.901755	33.192571	0.208585
7369.300755	33.27464	0.210173
7371.698755	33.469713	0.211732
7374.098755	33.355888	0.213385
7376.486755	33.242062	0.215162
7378.876755	33.287951	0.216919
7381.301755	33.422974	0.219024
7383.666755	33.485872	0.22084
7386.061755	33.637432	0.222757
7388.483755	33.700029	0.224766
7390.852755	33.619632	0.226874
7393.247755	33.590576	0.228727
7395.648755	33.535446	0.230817
7398.038755	33.582354	0.232908
7400.437755	33.581189	0.23464
7402.829755	33.656417	0.236635
7405.224755	33.699935	0.238384
7407.619755	33.702656	0.239846
7410.015755	33.632233	0.241475
7412.427755	33.541591	0.242973
7414.806755	33.431195	0.24439
7417.201755	33.298314	0.245721
7419.598755	33.096735	0.246981
7421.999755	32.937166	0.24789
7424.405755	32.900761	0.248997
7426.801755	32.921102	0.249685
7429.198755	33.00997	0.250122
7431.573755	33.10514	0.25058
7433.968755	33.137236	0.250821
7436.369755	33.218353	0.250796
7438.759755	33.261037	0.250823
7441.154755	33.351465	0.250605
7443.550755	33.444223	0.250046
7445.945755	33.53931	0.249605
7448.341755	33.547908	0.248856
7450.736755	33.556507	0.247885
7453.131755	33.636599	0.247036
7455.527755	33.885747	0.245881
7457.922755	33.942355	0.244577
7460.317755	33.879583	0.243134
7462.713755	33.86389	0.241723
7465.108755	33.726338	0.240208
7467.504755	33.484606	0.238548
7469.899755	33.367001	0.236854
7472.300755	33.311197	0.234878
7474.698755	33.461975	0.232851
7477.098755	33.511197	0.230903
7479.485755	33.361577	0.228657
7481.883755	33.29675	0.226559
7484.271755	33.440413	0.224543
7486.667755	33.635893	0.222403
7489.062755	33.705094	0.220395
7491.483755	33.791428	0.218181
7493.853755	33.857872	0.216146
7496.262755	33.959278	0.214063
7498.648755	34.196873	0.212015
7501.039755	34.488709	0.209853
7503.434755	34.753065	0.2081
7505.832755	35.031917	0.206379
7508.225755	35.263465	0.204757
7510.621755	35.092913	0.203198
7513.016755	35.004185	0.201982
7515.411755	35.250444	0.200586
7517.807755	35.398675	0.199459
7520.202755	35.372732	0.198502
7522.599755	35.337196	0.197598
7524.999755	35.397648	0.197236
7527.398755	35.4581	0.196677
7529.799755	35.681369	0.196417
7532.199755	35.82534	0.196319
7534.575755	35.663496	0.196454
7536.970755	35.471346	0.196613
7539.369755	35.449833	0.196987
7541.761755	35.415672	0.197734
7544.156755	35.375614	0.19844
7546.552755	35.677327	0.199314
7548.947755	35.949929	0.200403
7551.343755	35.932965	0.201662
7553.738755	36.091062	0.202906
7556.133755	36.500365	0.204444
7558.529755	36.660381	0.206054
7560.924755	36.667725	0.207816
7563.320755	36.784437	0.209731
7565.715755	36.927766	0.21171
7568.111755	36.759249	0.213686
7570.509755	36.900564	0.215707
7572.901755	37.308751	0.217897
7575.300755	37.466716	0.220111
7577.696755	37.627858	0.222228
7580.098755	37.899105	0.224298
7582.494755	37.965901	0.22649
7584.885755	37.877931	0.228582
7587.274755	38.083362	0.230564
7589.683755	38.0697	0.232784
7592.065755	37.828462	0.234805
7594.462755	37.804092	0.236561
7596.891755	38.019955	0.238509
7599.251755	38.123186	0.240147
7601.647755	38.200682	0.241564
7604.042755	38.7072	0.243051
7606.438755	39.013806	0.244501
7608.833755	38.941691	0.245715
7611.228755	39.055353	0.246843
7613.624755	39.16399	0.247805
7616.019755	39.05374	0.248707
7618.415755	38.898266	0.249346
7620.810755	38.94575	0.249998
7623.206755	39.101983	0.250309
7625.601755	39.241625	0.250485
7627.998755	39.41131	0.250507
7630.413755	39.476529	0.250521
7632.800755	39.383467	0.249948
7635.199755	39.154073	0.249456
7637.586755	39.05811	0.248907
7639.974755	38.853502	0.248083
7642.407755	38.713534	0.247192
7644.764755	38.811268	0.246095
7647.160755	38.912184	0.244987
7649.555755	38.903954	0.243449
7651.951755	39.065224	0.242041
7654.346755	39.341035	0.240431
7656.742755	39.515399	0.239037
7659.147755	39.37751	0.237333
7661.532755	39.391875	0.235501
7663.928755	39.392566	0.233574
7666.323755	39.43039	0.23157
7668.718755	39.572133	0.229167
7671.114755	39.784865	0.227183
7673.509755	39.777408	0.22512
7675.905755	39.796758	0.222875
7678.300755	39.914242	0.220653
7680.699755	39.971527	0.218584
7683.099755	39.940376	0.216291
7685.490755	40.004987	0.214237
7687.896755	40.06168	0.212356
7690.302755	40.055654	0.210393
7692.672755	40.329562	0.208383
7695.084755	40.746855	0.206568
7697.484755	40.804856	0.20493
7699.858755	40.89525	0.203366
7702.254755	41.070426	0.201943
7704.649755	41.193308	0.200831
7707.045755	41.415391	0.199452
7709.441755	41.76695	0.198405
7711.835755	42.066976	0.197693
7714.231755	42.140215	0.197246
7716.626755	42.230171	0.19658
7719.021755	42.396781	0.196428
7721.417755	42.552851	0.196364
7723.812755	42.523431	0.196423
7726.208755	42.487411	0.196577
7728.603755	42.313298	0.197043
7730.999755	42.001379	0.197648
7733.394755	42.027535	0.198408
7735.801755	42.077966	0.199455
7738.198755	42.061984	0.200413
7740.582755	42.019486	0.201562
7742.975755	42.236447	0.203006
7745.371755	42.263922	0.204607
7747.766755	42.194655	0.206081
7750.161755	42.322738	0.207888
7752.557755	42.450441	0.20984
7754.952755	42.448588	0.211762
7757.348755	42.49731	0.21376
7759.743755	42.646112	0.215897
7762.144755	42.865774	0.218039
7764.533755	43.024654	0.220004
7766.929755	43.2374	0.2223
7769.324755	43.357384	0.224681
7771.720755	43.449976	0.22672
7774.122755	43.844882	0.228829
7776.510755	44.176417	0.230858
7778.906755	43.959155	0.232907
7781.301755	43.827699	0.234939
7783.699755	43.987174	0.236963
7786.098755	43.940355	0.238686
7788.499755	43.805556	0.240252
7790.893755	43.929058	0.241751
7793.299755	43.97607	0.243203
7795.684755	43.997252	0.244548
7798.084755	44.116286	0.245687
7800.483755	44.333414	0.246883
7802.859755	44.285454	0.247987
7805.254755	44.240127	0.248678
7807.650755	44.373029	0.249267
7810.045755	44.170331	0.249831
7812.441755	43.9657	0.25011
7814.836755	44.241957	0.250166
7817.231755	44.512824	0.250308
7819.627755	44.459307	0.250105
7822.024755	44.482946	0.2497
7824.429755	44.573047	0.249102
7826.813755	44.571288	0.248514
7829.208755	44.619369	0.247767
7831.603755	44.775907	0.246661
7833.999755	44.630567	0.245508
7836.401755	44.355189	0.244206
7838.802755	44.345979	0.242769
7841.198755	44.405431	0.241366
7843.599755	44.197199	0.239962
7845.976755	44.279926	0.238151
7848.372755	44.460935	0.236479
7850.767755	44.377514	0.234432
7853.162755	44.292189	0.232446
7855.558755	44.354857	0.230401
7857.967755	44.465015	0.22834
7860.348755	44.607462	0.226237
7862.744755	44.872878	0.223768
7865.148755	44.98682	0.221833
7867.535755	45.034798	0.219599
7869.930755	45.295075	0.217674
7872.326755	45.568357	0.215288
7874.721755	45.742419	0.213337
7877.117755	45.863782	0.211346
7879.512755	46.246515	0.209268
7881.907755	46.458448	0.207551
7884.303755	46.361733	0.205781
7886.699755	46.505425	0.203981
7889.098755	46.658037	0.202742
7891.498755	46.724472	0.201335
7893.889755	46.874124	0.200111
7896.301755	47.132886	0.199133
7898.683755	47.037024	0.198263
7901.071755	47.029282	0.197451
7903.484755	47.148804	0.196735
7905.869755	47.189193	0.196554
7908.257755	47.250458	0.196423
7910.653755	47.47781	0.196324
7913.052755	47.717259	0.196492
7915.444755	47.401902	0.196794
7917.839755	47.231578	0.197291
7920.234755	47.43778	0.197885
7922.630755	47.445861	0.1989
7925.025755	47.476701	0.199775
7927.421755	47.634084	0.200914
7929.816755	47.597518	0.202457
7932.212755	47.241629	0.203705
7934.607755	47.228172	0.205307
7937.003755	47.441252	0.20697
7939.399755	47.50317	0.208976
7941.800755	47.594239	0.21084
7944.198755	47.656669	0.212821
7946.598755	47.488611	0.214925
7948.981755	47.308456	0.216837
7951.387755	47.708291	0.219058
7953.771755	47.893871	0.221259
7956.166755	47.932378	0.223385
7958.561755	48.002733	0.225525
7960.967755	47.99014	0.227671
7963.352755	47.888912	0.229916
7965.748755	47.831539	0.231829
7968.162755	47.901999	0.233852
7970.538755	47.891441	0.235925
7972.934755	47.79971	0.237721
7975.329755	47.890796	0.239474
7977.730755	47.95273	0.240826
7980.120755	47.884421	0.242343
7982.515755	48.141795	0.243754
7984.911755	48.433795	0.245072
7987.306755	48.246147	0.246206
7989.702755	48.17904	0.247163
7992.098755	48.328726	0.24812
7994.498755	48.375908	0.248783
7996.899755	48.499784	0.249247
7999.300755	48.919039	0.249625
8001.698755	49.29122	0.249912
8004.084755	49.526118	0.249946
8006.484755	49.836272	0.249695
8008.884755	50.058984	0.249449
8011.261755	49.967468	0.248948
8013.655755	49.978658	0.248319
8016.051755	50.222799	0.247523
8018.446755	50.369511	0.246608
8020.841755	50.431495	0.245444
8023.237755	50.779144	0.244083
8025.632755	50.792441	0.242909
8028.028755	50.582856	0.241448
8030.430755	50.640959	0.239957
8032.818755	50.710422	0.23853
8035.214755	50.428876	0.236503
8037.609755	50.333106	0.234726
8040.004755	50.554716	0.232573
8042.414755	50.391967	0.230522
8044.801755	50.170458	0.228403
8047.196755	50.466234	0.226284
8049.587755	50.663416	0.224184
8051.993755	50.606618	0.222007
8054.399755	50.60367	0.219754
8056.772755	50.650824	0.217751
8059.167755	50.482903	0.215734
8061.562755	50.479149	0.213364
8063.958755	50.803776	0.211456
8066.366755	51.036556	0.209456
8068.748755	51.107851	0.207602
8071.147755	51.284071	0.205783
8073.539755	51.289907	0.204186
8075.934755	51.130731	0.202847
8078.330755	51.489744	0.201241
8080.725755	51.842352	0.200198
8083.121755	51.751259	0.199164
8085.516755	51.675681	0.198214
8087.911755	51.70727	0.197423
8090.307755	51.527223	0.196757
8092.702755	51.347177	0.19648
8095.099755	51.466025	0.19614
8097.498755	51.648431	0.196301
8099.897755	51.610918	0.196323
8102.300755	51.581709	0.196572
8104.699755	51.641997	0.197082
8107.091755	51.627351	0.197715
8109.474755	51.832019	0.198589
8111.883755	52.25063	0.199544
8114.260755	52.218355	0.20077
8116.662755	52.20396	0.201998
8119.051755	52.306059	0.203507
8121.447755	52.261009	0.20514
8123.842755	52.157845	0.20689
8126.237755	52.389498	0.208411
8128.645755	52.62115	0.210579
8131.028755	52.727018	0.212669
8133.424755	53.014544	0.214557
8135.819755	53.253052	0.216802
8138.214755	53.234158	0.218839
8140.610755	53.243489	0.220766
8143.005755	53.334991	0.223149
8145.401755	53.210086	0.225409
8147.800755	52.868776	0.227459
8150.199755	52.854468	0.22948
8152.598755	52.959346	0.231686
8154.989755	53.00983	0.233694
8157.387755	53.213388	0.235474
8159.773755	53.544719	0.237587
8162.169755	53.61328	0.239119
8164.564755	53.646038	0.240574
8166.967755	53.736872	0.242162
8169.355755	53.574878	0.24365
8171.751755	53.386031	0.244663
8174.147755	53.582663	0.245888
8176.541755	53.784764	0.246934
8178.937755	53.806135	0.247633
8181.342755	54.040066	0.248322
8183.728755	54.351621	0.248922
8186.123755	54.341755	0.249323
8188.519755	54.245081	0.249332
8190.914755	54.455217	0.249434
8193.310755	54.416699	0.249345
8195.705755	54.129528	0.248827
8198.101755	54.201657	0.24842
8200.499755	54.309588	0.247799
8202.894755	54.32334	0.247025
8205.300755	54.342333	0.245942
8207.690755	54.424942	0.244891
8210.098755	54.240465	0.243598
8212.484755	54.100413	0.242242
8214.869755	54.101374	0.240604
8217.264755	53.919253	0.23938
8219.660755	53.794724	0.23766
8222.055755	53.938835	0.235791
8224.451755	54.00842	0.233983
8226.846755	53.708014	0.231975
8229.241755	53.877132	0.229754
8231.637755	54.253249	0.227637
8234.032755	54.060483	0.225541
8236.430755	53.915882	0.223364
8238.823755	53.983862	0.221241
8241.219755	54.125365	0.219029
8243.614755	54.27026	0.216969
8246.009755	54.54397	0.214864
8248.407755	54.774034	0.212902
8250.800755	54.971927	0.210623
8253.199755	55.196929	0.208582
8255.598755	55.343722	0.20686
8257.999755	55.396279	0.205189
8260.407755	55.598306	0.203643
8262.777755	55.933777	0.202033
8265.173755	55.856339	0.200809
8267.568755	55.795003	0.199494
8269.967755	56.003741	0.198398
8272.359755	56.062465	0.197682
8274.754755	55.884829	0.197051
8277.150755	55.896078	0.196364
8279.545755	55.964649	0.196052
8281.940755	55.929925	0.195747
8284.336755	56.025301	0.195794
8286.731755	56.020301	0.196033
8289.126755	56.015627	0.19645
8291.522755	56.103201	0.196816
8293.917755	56.294996	0.197646
8296.313755	56.346952	0.198642
8298.708755	56.250912	0.199626
8301.103755	56.437128	0.200742
8303.499755	56.626571	0.202047
8305.898755	56.669566	0.203616
8308.300755	56.814409	0.205109
8310.702755	57.069333	0.206959
8313.098755	57.255123	0.20877
8315.484755	57.34344	0.210751
8317.871755	57.378712	0.212818
8320.300755	57.265727	0.214847
8322.662755	57.366955	0.216905
8325.058755	57.467858	0.219094
8327.466755	57.439932	0.22111
8329.848755	57.295465	0.223169
8332.244755	57.28597	0.225574
8334.647755	57.381184	0.227784
8337.035755	57.339092	0.229881
8339.430755	57.293774	0.231715
8341.825755	57.368479	0.233916
8344.221755	57.356818	0.235821
8346.616755	57.464173	0.237491
8349.012755	57.465703	0.23923
8351.407755	57.260772	0.240758
8353.802755	57.080174	0.242124
8356.198755	57.004329	0.2435
8358.598755	57.024579	0.244794
8360.998755	56.976727	0.245653
8363.388755	57.089853	0.246727
8365.811755	57.163965	0.247566
8368.175755	57.212	0.248249
8370.570755	57.266405	0.248555
8372.967755	57.393368	0.248947
8375.369755	57.468638	0.249029
8377.756755	57.542801	0.248898
8380.152755	57.658385	0.248767
8382.547755	57.62662	0.248384
8384.950755	57.47957	0.247789
8387.338755	57.845943	0.247045
8389.734755	58.296299	0.246165
8392.129755	58.692465	0.245186
8394.525755	58.842001	0.244012
8396.920755	58.837623	0.242747
8399.315755	58.699674	0.241128
8401.711755	58.799768	0.239872
8404.106755	58.850431	0.238368
8406.502755	58.868948	0.236519
8408.898755	58.848668	0.23445
8411.300755	58.88008	0.232658
8413.698755	58.879371	0.230629
8416.098755	59.041861	0.228464
8418.485755	59.295808	0.226325
8420.884755	59.579533	0.224295
8423.270755	59.574593	0.221831
8425.667755	59.532679	0.219815
8428.061755	59.305002	0.21774
8430.463755	59.265305	0.215558
8432.852755	59.539626	0.213366
8435.248755	59.670612	0.211386
8437.648755	59.576133	0.209522
8440.039755	59.693655	0.207404
8442.440755	59.718303	0.205717
8444.829755	59.612078	0.203998
8447.225755	59.661447	0.202468
8449.634755	59.717636	0.201081
8452.024755	59.522517	0.199965
8454.415755	59.2808	0.198679
8456.807755	59.218117	0.197661
8459.202755	59.049986	0.196949
8461.598755	58.776407	0.196304
8463.994755	58.939225	0.195702
8466.415755	59.060645	0.19565
8468.800755	59.113626	0.195536
8471.181755	59.361497	0.195546
8473.575755	59.514543	0.19593
8475.970755	59.368257	0.196296
8478.369755	59.4322	0.196785
8480.761755	59.665335	0.197845
8483.156755	59.742877	0.198709
8485.552755	59.899818	0.199822
8487.947755	60.176677	0.201224
8490.343755	60.242328	0.20252
8492.738755	60.40396	0.203961
8495.148755	60.682863	0.205795
8497.529755	60.952172	0.207746
8499.925755	60.98634	0.209548
8502.320755	60.985395	0.211502
8504.716755	60.79864	0.213705
8507.111755	60.494219	0.215619
8509.506755	60.539377	0.217872
